,iter,method,num_tweets_tested,num_tweets_predicted_right,real_acc,adj_acc
8101,1622,SGDClassifier,71,1.0,0.014084507042253521,0.3
8102,1622,PassiveAggressiveClassifier: C = 0.01,71,1.0,0.014084507042253521,0.3
8103,1622,MultinomialNB TfidfVectorizer,71,0.0,0.0,0.29
8104,1622,LinearSVC: C = 0,71,1.0,0.014084507042253521,0.3
8105,1623,MultinomialNB CountVectorizer,61,2.0,0.03278688524590164,0.41
8106,1623,SGDClassifier,61,0.0,0.0,0.39
8107,1623,PassiveAggressiveClassifier: C = 0.01,61,0.0,0.0,0.39
8108,1623,MultinomialNB TfidfVectorizer,61,0.0,0.0,0.39
8109,1623,LinearSVC: C = 0,61,0.0,0.0,0.39
8110,1624,MultinomialNB CountVectorizer,64,1.0,0.015625,0.37
8111,1624,SGDClassifier,64,0.0,0.0,0.36
8112,1624,PassiveAggressiveClassifier: C = 0.01,64,0.0,0.0,0.36
8113,1624,MultinomialNB TfidfVectorizer,64,0.0,0.0,0.36
8114,1624,LinearSVC: C = 0,64,1.0,0.015625,0.37
8115,1625,MultinomialNB CountVectorizer,71,3.0,0.04225352112676056,0.32
8116,1625,SGDClassifier,71,2.0,0.028169014084507043,0.31
8117,1625,PassiveAggressiveClassifier: C = 0.01,71,1.0,0.014084507042253521,0.3
8118,1625,MultinomialNB TfidfVectorizer,71,0.0,0.0,0.29
8119,1625,LinearSVC: C = 0,71,3.0,0.04225352112676056,0.32
8120,1626,MultinomialNB CountVectorizer,74,3.0,0.04054054054054054,0.29
8121,1626,SGDClassifier,74,0.0,0.0,0.26
8122,1626,PassiveAggressiveClassifier: C = 0.01,74,0.0,0.0,0.26
8123,1626,MultinomialNB TfidfVectorizer,74,0.0,0.0,0.26
8124,1626,LinearSVC: C = 0,74,0.0,0.0,0.26
8125,1627,MultinomialNB CountVectorizer,80,0.0,0.0,0.2
8126,1627,SGDClassifier,80,0.0,0.0,0.2
8127,1627,PassiveAggressiveClassifier: C = 0.01,80,0.0,0.0,0.2
8128,1627,MultinomialNB TfidfVectorizer,80,0.0,0.0,0.2
8129,1627,LinearSVC: C = 0,80,0.0,0.0,0.2
8130,1628,MultinomialNB CountVectorizer,75,0.0,0.0,0.25
8131,1628,SGDClassifier,75,0.0,0.0,0.25
8132,1628,PassiveAggressiveClassifier: C = 0.01,75,0.0,0.0,0.25
8133,1628,MultinomialNB TfidfVectorizer,75,0.0,0.0,0.25
8134,1628,LinearSVC: C = 0,75,0.0,0.0,0.25
8135,1629,MultinomialNB CountVectorizer,79,1.0,0.012658227848101266,0.22
8136,1629,SGDClassifier,79,1.0,0.012658227848101266,0.22
8137,1629,PassiveAggressiveClassifier: C = 0.01,79,1.0,0.012658227848101266,0.22
8138,1629,MultinomialNB TfidfVectorizer,79,0.0,0.0,0.21
8139,1629,LinearSVC: C = 0,79,2.0,0.02531645569620253,0.23
8140,1630,MultinomialNB CountVectorizer,81,2.0,0.024691358024691357,0.21
8141,1630,SGDClassifier,81,0.0,0.0,0.19
8142,1630,PassiveAggressiveClassifier: C = 0.01,81,0.0,0.0,0.19
8143,1630,MultinomialNB TfidfVectorizer,81,0.0,0.0,0.19
8144,1630,LinearSVC: C = 0,81,0.0,0.0,0.19
8145,1631,MultinomialNB CountVectorizer,85,2.0,0.023529411764705882,0.17
8146,1631,SGDClassifier,85,0.0,0.0,0.15
8147,1631,PassiveAggressiveClassifier: C = 0.01,85,0.0,0.0,0.15
8148,1631,MultinomialNB TfidfVectorizer,85,0.0,0.0,0.15
8149,1631,LinearSVC: C = 0,85,2.0,0.023529411764705882,0.17
8150,1632,MultinomialNB CountVectorizer,83,1.0,0.012048192771084338,0.18
8151,1632,SGDClassifier,83,0.0,0.0,0.17
8152,1632,PassiveAggressiveClassifier: C = 0.01,83,0.0,0.0,0.17
8153,1632,MultinomialNB TfidfVectorizer,83,0.0,0.0,0.17
8154,1632,LinearSVC: C = 0,83,0.0,0.0,0.17
8155,1633,MultinomialNB CountVectorizer,86,0.0,0.0,0.14
8156,1633,SGDClassifier,86,0.0,0.0,0.14
8157,1633,PassiveAggressiveClassifier: C = 0.01,86,0.0,0.0,0.14
8158,1633,MultinomialNB TfidfVectorizer,86,0.0,0.0,0.14
8159,1633,LinearSVC: C = 0,86,0.0,0.0,0.14
8160,1634,MultinomialNB CountVectorizer,85,2.0,0.023529411764705882,0.17
8161,1634,SGDClassifier,85,0.0,0.0,0.15
8162,1634,PassiveAggressiveClassifier: C = 0.01,85,1.0,0.011764705882352941,0.16
8163,1634,MultinomialNB TfidfVectorizer,85,0.0,0.0,0.15
8164,1634,LinearSVC: C = 0,85,2.0,0.023529411764705882,0.17
8165,1635,MultinomialNB CountVectorizer,87,1.0,0.011494252873563218,0.14
8166,1635,SGDClassifier,87,0.0,0.0,0.13
8167,1635,PassiveAggressiveClassifier: C = 0.01,87,0.0,0.0,0.13
8168,1635,MultinomialNB TfidfVectorizer,87,0.0,0.0,0.13
8169,1635,LinearSVC: C = 0,87,1.0,0.011494252873563218,0.14
8170,1636,MultinomialNB CountVectorizer,85,0.0,0.0,0.15
8171,1636,SGDClassifier,85,0.0,0.0,0.15
8172,1636,PassiveAggressiveClassifier: C = 0.01,85,0.0,0.0,0.15
8173,1636,MultinomialNB TfidfVectorizer,85,0.0,0.0,0.15
8174,1636,LinearSVC: C = 0,85,0.0,0.0,0.15
8175,1637,MultinomialNB CountVectorizer,77,0.0,0.0,0.23
8176,1637,SGDClassifier,77,0.0,0.0,0.23
8177,1637,PassiveAggressiveClassifier: C = 0.01,77,0.0,0.0,0.23
8178,1637,MultinomialNB TfidfVectorizer,77,0.0,0.0,0.23
8179,1637,LinearSVC: C = 0,77,1.0,0.012987012987012988,0.24
8180,1638,MultinomialNB CountVectorizer,75,3.0,0.04,0.28
8181,1638,SGDClassifier,75,0.0,0.0,0.25
8182,1638,PassiveAggressiveClassifier: C = 0.01,75,0.0,0.0,0.25
8183,1638,MultinomialNB TfidfVectorizer,75,0.0,0.0,0.25
8184,1638,LinearSVC: C = 0,75,0.0,0.0,0.25
8185,1639,MultinomialNB CountVectorizer,75,0.0,0.0,0.25
8186,1639,SGDClassifier,75,1.0,0.013333333333333334,0.26
8187,1639,PassiveAggressiveClassifier: C = 0.01,75,0.0,0.0,0.25
8188,1639,MultinomialNB TfidfVectorizer,75,0.0,0.0,0.25
8189,1639,LinearSVC: C = 0,75,0.0,0.0,0.25
8190,1640,MultinomialNB CountVectorizer,70,2.0,0.02857142857142857,0.32
8191,1640,SGDClassifier,70,1.0,0.014285714285714285,0.31
8192,1640,PassiveAggressiveClassifier: C = 0.01,70,1.0,0.014285714285714285,0.31
8193,1640,MultinomialNB TfidfVectorizer,70,0.0,0.0,0.3
8194,1640,LinearSVC: C = 0,70,1.0,0.014285714285714285,0.31
8195,1641,MultinomialNB CountVectorizer,64,0.0,0.0,0.36
8196,1641,SGDClassifier,64,0.0,0.0,0.36
8197,1641,PassiveAggressiveClassifier: C = 0.01,64,0.0,0.0,0.36
8198,1641,MultinomialNB TfidfVectorizer,64,0.0,0.0,0.36
8199,1641,LinearSVC: C = 0,64,1.0,0.015625,0.37
8200,1642,MultinomialNB CountVectorizer,70,1.0,0.014285714285714285,0.31
8201,1642,SGDClassifier,70,2.0,0.02857142857142857,0.32
8202,1642,PassiveAggressiveClassifier: C = 0.01,70,2.0,0.02857142857142857,0.32
8203,1642,MultinomialNB TfidfVectorizer,70,0.0,0.0,0.3
8204,1642,LinearSVC: C = 0,70,3.0,0.04285714285714286,0.33
8205,1643,MultinomialNB CountVectorizer,77,1.0,0.012987012987012988,0.24
8206,1643,SGDClassifier,77,1.0,0.012987012987012988,0.24
8207,1643,PassiveAggressiveClassifier: C = 0.01,77,0.0,0.0,0.23
8208,1643,MultinomialNB TfidfVectorizer,77,0.0,0.0,0.23
8209,1643,LinearSVC: C = 0,77,1.0,0.012987012987012988,0.24
8210,1644,MultinomialNB CountVectorizer,73,0.0,0.0,0.27
8211,1644,SGDClassifier,73,0.0,0.0,0.27
8212,1644,PassiveAggressiveClassifier: C = 0.01,73,0.0,0.0,0.27
8213,1644,MultinomialNB TfidfVectorizer,73,0.0,0.0,0.27
8214,1644,LinearSVC: C = 0,73,0.0,0.0,0.27
8215,1645,MultinomialNB CountVectorizer,75,3.0,0.04,0.28
8216,1645,SGDClassifier,75,0.0,0.0,0.25
8217,1645,PassiveAggressiveClassifier: C = 0.01,75,0.0,0.0,0.25
8218,1645,MultinomialNB TfidfVectorizer,75,0.0,0.0,0.25
8219,1645,LinearSVC: C = 0,75,1.0,0.013333333333333334,0.26
8220,1646,MultinomialNB CountVectorizer,76,1.0,0.013157894736842105,0.25
8221,1646,SGDClassifier,76,0.0,0.0,0.24
8222,1646,PassiveAggressiveClassifier: C = 0.01,76,0.0,0.0,0.24
8223,1646,MultinomialNB TfidfVectorizer,76,0.0,0.0,0.24
8224,1646,LinearSVC: C = 0,76,0.0,0.0,0.24
8225,1647,MultinomialNB CountVectorizer,87,5.0,0.05747126436781609,0.18
8226,1647,SGDClassifier,87,1.0,0.011494252873563218,0.14
8227,1647,PassiveAggressiveClassifier: C = 0.01,87,1.0,0.011494252873563218,0.14
8228,1647,MultinomialNB TfidfVectorizer,87,0.0,0.0,0.13
8229,1647,LinearSVC: C = 0,87,2.0,0.022988505747126436,0.15
8230,1648,MultinomialNB CountVectorizer,75,0.0,0.0,0.25
8231,1648,SGDClassifier,75,0.0,0.0,0.25
8232,1648,PassiveAggressiveClassifier: C = 0.01,75,0.0,0.0,0.25
8233,1648,MultinomialNB TfidfVectorizer,75,0.0,0.0,0.25
8234,1648,LinearSVC: C = 0,75,1.0,0.013333333333333334,0.26
8235,1649,MultinomialNB CountVectorizer,71,1.0,0.014084507042253521,0.3
8236,1649,SGDClassifier,71,0.0,0.0,0.29
8237,1649,PassiveAggressiveClassifier: C = 0.01,71,0.0,0.0,0.29
8238,1649,MultinomialNB TfidfVectorizer,71,0.0,0.0,0.29
8239,1649,LinearSVC: C = 0,71,1.0,0.014084507042253521,0.3
8240,1650,MultinomialNB CountVectorizer,62,1.0,0.016129032258064516,0.39
8241,1650,SGDClassifier,62,0.0,0.0,0.38
8242,1650,PassiveAggressiveClassifier: C = 0.01,62,0.0,0.0,0.38
8243,1650,MultinomialNB TfidfVectorizer,62,0.0,0.0,0.38
8244,1650,LinearSVC: C = 0,62,1.0,0.016129032258064516,0.39
8245,1651,MultinomialNB CountVectorizer,77,1.0,0.012987012987012988,0.24
8246,1651,SGDClassifier,77,1.0,0.012987012987012988,0.24
8247,1651,PassiveAggressiveClassifier: C = 0.01,77,1.0,0.012987012987012988,0.24
8248,1651,MultinomialNB TfidfVectorizer,77,0.0,0.0,0.23
8249,1651,LinearSVC: C = 0,77,2.0,0.025974025974025976,0.25
8250,1652,MultinomialNB CountVectorizer,73,1.0,0.0136986301369863,0.28
8251,1652,SGDClassifier,73,2.0,0.0273972602739726,0.29
8252,1652,PassiveAggressiveClassifier: C = 0.01,73,2.0,0.0273972602739726,0.29
8253,1652,MultinomialNB TfidfVectorizer,73,0.0,0.0,0.27
8254,1652,LinearSVC: C = 0,73,1.0,0.0136986301369863,0.28
8255,1653,MultinomialNB CountVectorizer,79,1.0,0.012658227848101266,0.22
8256,1653,SGDClassifier,79,1.0,0.012658227848101266,0.22
8257,1653,PassiveAggressiveClassifier: C = 0.01,79,0.0,0.0,0.21
8258,1653,MultinomialNB TfidfVectorizer,79,0.0,0.0,0.21
8259,1653,LinearSVC: C = 0,79,0.0,0.0,0.21
8260,1654,MultinomialNB CountVectorizer,61,2.0,0.03278688524590164,0.41
8261,1654,SGDClassifier,61,1.0,0.01639344262295082,0.4
8262,1654,PassiveAggressiveClassifier: C = 0.01,61,1.0,0.01639344262295082,0.4
8263,1654,MultinomialNB TfidfVectorizer,61,0.0,0.0,0.39
8264,1654,LinearSVC: C = 0,61,1.0,0.01639344262295082,0.4
8265,1655,MultinomialNB CountVectorizer,75,0.0,0.0,0.25
8266,1655,SGDClassifier,75,0.0,0.0,0.25
8267,1655,PassiveAggressiveClassifier: C = 0.01,75,0.0,0.0,0.25
8268,1655,MultinomialNB TfidfVectorizer,75,0.0,0.0,0.25
8269,1655,LinearSVC: C = 0,75,0.0,0.0,0.25
8270,1656,MultinomialNB CountVectorizer,63,1.0,0.015873015873015872,0.38
8271,1656,SGDClassifier,63,0.0,0.0,0.37
8272,1656,PassiveAggressiveClassifier: C = 0.01,63,0.0,0.0,0.37
8273,1656,MultinomialNB TfidfVectorizer,63,0.0,0.0,0.37
8274,1656,LinearSVC: C = 0,63,2.0,0.031746031746031744,0.39
8275,1657,MultinomialNB CountVectorizer,65,2.0,0.03076923076923077,0.37
8276,1657,SGDClassifier,65,0.0,0.0,0.35
8277,1657,PassiveAggressiveClassifier: C = 0.01,65,0.0,0.0,0.35
8278,1657,MultinomialNB TfidfVectorizer,65,0.0,0.0,0.35
8279,1657,LinearSVC: C = 0,65,0.0,0.0,0.35
8280,1658,MultinomialNB CountVectorizer,78,0.0,0.0,0.22
8281,1658,SGDClassifier,78,0.0,0.0,0.22
8282,1658,PassiveAggressiveClassifier: C = 0.01,78,0.0,0.0,0.22
8283,1658,MultinomialNB TfidfVectorizer,78,0.0,0.0,0.22
8284,1658,LinearSVC: C = 0,78,0.0,0.0,0.22
8285,1659,MultinomialNB CountVectorizer,71,1.0,0.014084507042253521,0.3
8286,1659,SGDClassifier,71,0.0,0.0,0.29
8287,1659,PassiveAggressiveClassifier: C = 0.01,71,0.0,0.0,0.29
8288,1659,MultinomialNB TfidfVectorizer,71,0.0,0.0,0.29
8289,1659,LinearSVC: C = 0,71,0.0,0.0,0.29
8290,1660,MultinomialNB CountVectorizer,81,2.0,0.024691358024691357,0.21
8291,1660,SGDClassifier,81,0.0,0.0,0.19
8292,1660,PassiveAggressiveClassifier: C = 0.01,81,0.0,0.0,0.19
8293,1660,MultinomialNB TfidfVectorizer,81,0.0,0.0,0.19
8294,1660,LinearSVC: C = 0,81,1.0,0.012345679012345678,0.2
8295,1661,MultinomialNB CountVectorizer,75,2.0,0.02666666666666667,0.27
8296,1661,SGDClassifier,75,2.0,0.02666666666666667,0.27
8297,1661,PassiveAggressiveClassifier: C = 0.01,75,0.0,0.0,0.25
8298,1661,MultinomialNB TfidfVectorizer,75,0.0,0.0,0.25
8299,1661,LinearSVC: C = 0,75,1.0,0.013333333333333334,0.26
8300,1662,MultinomialNB CountVectorizer,83,1.0,0.012048192771084338,0.18
8301,1662,SGDClassifier,83,2.0,0.024096385542168676,0.19
8302,1662,PassiveAggressiveClassifier: C = 0.01,83,2.0,0.024096385542168676,0.19
8303,1662,MultinomialNB TfidfVectorizer,83,0.0,0.0,0.17
8304,1662,LinearSVC: C = 0,83,2.0,0.024096385542168676,0.19
8305,1663,MultinomialNB CountVectorizer,84,3.0,0.03571428571428571,0.19
8306,1663,SGDClassifier,84,1.0,0.011904761904761904,0.17
8307,1663,PassiveAggressiveClassifier: C = 0.01,84,0.0,0.0,0.16
8308,1663,MultinomialNB TfidfVectorizer,84,0.0,0.0,0.16
8309,1663,LinearSVC: C = 0,84,4.0,0.047619047619047616,0.2
8310,1664,MultinomialNB CountVectorizer,80,6.0,0.075,0.26
8311,1664,SGDClassifier,80,1.0,0.0125,0.21
8312,1664,PassiveAggressiveClassifier: C = 0.01,80,0.0,0.0,0.2
8313,1664,MultinomialNB TfidfVectorizer,80,0.0,0.0,0.2
8314,1664,LinearSVC: C = 0,80,3.0,0.0375,0.23
8315,1665,MultinomialNB CountVectorizer,87,1.0,0.011494252873563218,0.14
8316,1665,SGDClassifier,87,1.0,0.011494252873563218,0.14
8317,1665,PassiveAggressiveClassifier: C = 0.01,87,0.0,0.0,0.13
8318,1665,MultinomialNB TfidfVectorizer,87,0.0,0.0,0.13
8319,1665,LinearSVC: C = 0,87,2.0,0.022988505747126436,0.15
8320,1666,MultinomialNB CountVectorizer,91,0.0,0.0,0.09
8321,1666,SGDClassifier,91,1.0,0.01098901098901099,0.1
8322,1666,PassiveAggressiveClassifier: C = 0.01,91,1.0,0.01098901098901099,0.1
8323,1666,MultinomialNB TfidfVectorizer,91,0.0,0.0,0.09
8324,1666,LinearSVC: C = 0,91,0.0,0.0,0.09
8325,1667,MultinomialNB CountVectorizer,84,1.0,0.011904761904761904,0.17
8326,1667,SGDClassifier,84,0.0,0.0,0.16
8327,1667,PassiveAggressiveClassifier: C = 0.01,84,0.0,0.0,0.16
8328,1667,MultinomialNB TfidfVectorizer,84,0.0,0.0,0.16
8329,1667,LinearSVC: C = 0,84,0.0,0.0,0.16
8330,1668,MultinomialNB CountVectorizer,82,2.0,0.024390243902439025,0.2
8331,1668,SGDClassifier,82,0.0,0.0,0.18
8332,1668,PassiveAggressiveClassifier: C = 0.01,82,0.0,0.0,0.18
8333,1668,MultinomialNB TfidfVectorizer,82,0.0,0.0,0.18
8334,1668,LinearSVC: C = 0,82,0.0,0.0,0.18
8335,1669,MultinomialNB CountVectorizer,82,0.0,0.0,0.18
8336,1669,SGDClassifier,82,0.0,0.0,0.18
8337,1669,PassiveAggressiveClassifier: C = 0.01,82,0.0,0.0,0.18
8338,1669,MultinomialNB TfidfVectorizer,82,0.0,0.0,0.18
8339,1669,LinearSVC: C = 0,82,0.0,0.0,0.18
8340,1670,MultinomialNB CountVectorizer,79,3.0,0.0379746835443038,0.24
8341,1670,SGDClassifier,79,0.0,0.0,0.21
8342,1670,PassiveAggressiveClassifier: C = 0.01,79,0.0,0.0,0.21
8343,1670,MultinomialNB TfidfVectorizer,79,0.0,0.0,0.21
8344,1670,LinearSVC: C = 0,79,2.0,0.02531645569620253,0.23
8345,1671,MultinomialNB CountVectorizer,61,0.0,0.0,0.39
8346,1671,SGDClassifier,61,0.0,0.0,0.39
8347,1671,PassiveAggressiveClassifier: C = 0.01,61,0.0,0.0,0.39
8348,1671,MultinomialNB TfidfVectorizer,61,0.0,0.0,0.39
8349,1671,LinearSVC: C = 0,61,1.0,0.01639344262295082,0.4
8350,1672,MultinomialNB CountVectorizer,63,0.0,0.0,0.37
8351,1672,SGDClassifier,63,1.0,0.015873015873015872,0.38
8352,1672,PassiveAggressiveClassifier: C = 0.01,63,1.0,0.015873015873015872,0.38
8353,1672,MultinomialNB TfidfVectorizer,63,0.0,0.0,0.37
8354,1672,LinearSVC: C = 0,63,1.0,0.015873015873015872,0.38
8355,1673,MultinomialNB CountVectorizer,70,1.0,0.014285714285714285,0.31
8356,1673,SGDClassifier,70,0.0,0.0,0.3
8357,1673,PassiveAggressiveClassifier: C = 0.01,70,0.0,0.0,0.3
8358,1673,MultinomialNB TfidfVectorizer,70,0.0,0.0,0.3
8359,1673,LinearSVC: C = 0,70,0.0,0.0,0.3
8360,1674,MultinomialNB CountVectorizer,73,1.0,0.0136986301369863,0.28
8361,1674,SGDClassifier,73,0.0,0.0,0.27
8362,1674,PassiveAggressiveClassifier: C = 0.01,73,0.0,0.0,0.27
8363,1674,MultinomialNB TfidfVectorizer,73,0.0,0.0,0.27
8364,1674,LinearSVC: C = 0,73,1.0,0.0136986301369863,0.28
8365,1675,MultinomialNB CountVectorizer,80,2.0,0.025,0.22
8366,1675,SGDClassifier,80,0.0,0.0,0.2
8367,1675,PassiveAggressiveClassifier: C = 0.01,80,0.0,0.0,0.2
8368,1675,MultinomialNB TfidfVectorizer,80,0.0,0.0,0.2
8369,1675,LinearSVC: C = 0,80,1.0,0.0125,0.21
8370,1676,MultinomialNB CountVectorizer,79,1.0,0.012658227848101266,0.22
8371,1676,SGDClassifier,79,0.0,0.0,0.21
8372,1676,PassiveAggressiveClassifier: C = 0.01,79,0.0,0.0,0.21
8373,1676,MultinomialNB TfidfVectorizer,79,0.0,0.0,0.21
8374,1676,LinearSVC: C = 0,79,0.0,0.0,0.21
8375,1677,MultinomialNB CountVectorizer,82,1.0,0.012195121951219513,0.19
8376,1677,SGDClassifier,82,0.0,0.0,0.18
8377,1677,PassiveAggressiveClassifier: C = 0.01,82,0.0,0.0,0.18
8378,1677,MultinomialNB TfidfVectorizer,82,0.0,0.0,0.18
8379,1677,LinearSVC: C = 0,82,0.0,0.0,0.18
8380,1678,MultinomialNB CountVectorizer,78,1.0,0.01282051282051282,0.23
8381,1678,SGDClassifier,78,0.0,0.0,0.22
8382,1678,PassiveAggressiveClassifier: C = 0.01,78,0.0,0.0,0.22
8383,1678,MultinomialNB TfidfVectorizer,78,0.0,0.0,0.22
8384,1678,LinearSVC: C = 0,78,0.0,0.0,0.22
8385,1679,MultinomialNB CountVectorizer,74,0.0,0.0,0.26
8386,1679,SGDClassifier,74,0.0,0.0,0.26
8387,1679,PassiveAggressiveClassifier: C = 0.01,74,0.0,0.0,0.26
8388,1679,MultinomialNB TfidfVectorizer,74,0.0,0.0,0.26
8389,1679,LinearSVC: C = 0,74,0.0,0.0,0.26
8390,1680,MultinomialNB CountVectorizer,78,1.0,0.01282051282051282,0.23
8391,1680,SGDClassifier,78,1.0,0.01282051282051282,0.23
8392,1680,PassiveAggressiveClassifier: C = 0.01,78,0.0,0.0,0.22
8393,1680,MultinomialNB TfidfVectorizer,78,0.0,0.0,0.22
8394,1680,LinearSVC: C = 0,78,0.0,0.0,0.22
8395,1681,MultinomialNB CountVectorizer,67,1.0,0.014925373134328358,0.34
8396,1681,SGDClassifier,67,0.0,0.0,0.33
8397,1681,PassiveAggressiveClassifier: C = 0.01,67,0.0,0.0,0.33
8398,1681,MultinomialNB TfidfVectorizer,67,0.0,0.0,0.33
8399,1681,LinearSVC: C = 0,67,1.0,0.014925373134328358,0.34
8400,1682,MultinomialNB CountVectorizer,68,1.0,0.014705882352941176,0.33
8401,1682,SGDClassifier,68,0.0,0.0,0.32
8402,1682,PassiveAggressiveClassifier: C = 0.01,68,0.0,0.0,0.32
8403,1682,MultinomialNB TfidfVectorizer,68,0.0,0.0,0.32
8404,1682,LinearSVC: C = 0,68,1.0,0.014705882352941176,0.33
8405,1683,MultinomialNB CountVectorizer,66,3.0,0.045454545454545456,0.37
8406,1683,SGDClassifier,66,1.0,0.015151515151515152,0.35
8407,1683,PassiveAggressiveClassifier: C = 0.01,66,0.0,0.0,0.34
8408,1683,MultinomialNB TfidfVectorizer,66,0.0,0.0,0.34
8409,1683,LinearSVC: C = 0,66,2.0,0.030303030303030304,0.36
8410,1684,MultinomialNB CountVectorizer,75,0.0,0.0,0.25
8411,1684,SGDClassifier,75,0.0,0.0,0.25
8412,1684,PassiveAggressiveClassifier: C = 0.01,75,0.0,0.0,0.25
8413,1684,MultinomialNB TfidfVectorizer,75,0.0,0.0,0.25
8414,1684,LinearSVC: C = 0,75,2.0,0.02666666666666667,0.27
8415,1685,MultinomialNB CountVectorizer,67,1.0,0.014925373134328358,0.34
8416,1685,SGDClassifier,67,0.0,0.0,0.33
8417,1685,PassiveAggressiveClassifier: C = 0.01,67,0.0,0.0,0.33
8418,1685,MultinomialNB TfidfVectorizer,67,0.0,0.0,0.33
8419,1685,LinearSVC: C = 0,67,1.0,0.014925373134328358,0.34
8420,1686,MultinomialNB CountVectorizer,61,3.0,0.04918032786885246,0.42
8421,1686,SGDClassifier,61,1.0,0.01639344262295082,0.4
8422,1686,PassiveAggressiveClassifier: C = 0.01,61,1.0,0.01639344262295082,0.4
8423,1686,MultinomialNB TfidfVectorizer,61,0.0,0.0,0.39
8424,1686,LinearSVC: C = 0,61,2.0,0.03278688524590164,0.41
8425,1687,MultinomialNB CountVectorizer,66,1.0,0.015151515151515152,0.35
8426,1687,SGDClassifier,66,0.0,0.0,0.34
8427,1687,PassiveAggressiveClassifier: C = 0.01,66,0.0,0.0,0.34
8428,1687,MultinomialNB TfidfVectorizer,66,0.0,0.0,0.34
8429,1687,LinearSVC: C = 0,66,0.0,0.0,0.34
8430,1688,MultinomialNB CountVectorizer,75,2.0,0.02666666666666667,0.27
8431,1688,SGDClassifier,75,1.0,0.013333333333333334,0.26
8432,1688,PassiveAggressiveClassifier: C = 0.01,75,1.0,0.013333333333333334,0.26
8433,1688,MultinomialNB TfidfVectorizer,75,0.0,0.0,0.25
8434,1688,LinearSVC: C = 0,75,2.0,0.02666666666666667,0.27
8435,1689,MultinomialNB CountVectorizer,72,3.0,0.041666666666666664,0.31
8436,1689,SGDClassifier,72,0.0,0.0,0.28
8437,1689,PassiveAggressiveClassifier: C = 0.01,72,0.0,0.0,0.28
8438,1689,MultinomialNB TfidfVectorizer,72,0.0,0.0,0.28
8439,1689,LinearSVC: C = 0,72,3.0,0.041666666666666664,0.31
8440,1690,MultinomialNB CountVectorizer,68,2.0,0.029411764705882353,0.34
8441,1690,SGDClassifier,68,2.0,0.029411764705882353,0.34
8442,1690,PassiveAggressiveClassifier: C = 0.01,68,2.0,0.029411764705882353,0.34
8443,1690,MultinomialNB TfidfVectorizer,68,0.0,0.0,0.32
8444,1690,LinearSVC: C = 0,68,2.0,0.029411764705882353,0.34
8445,1691,MultinomialNB CountVectorizer,70,2.0,0.02857142857142857,0.32
8446,1691,SGDClassifier,70,1.0,0.014285714285714285,0.31
8447,1691,PassiveAggressiveClassifier: C = 0.01,70,0.0,0.0,0.3
8448,1691,MultinomialNB TfidfVectorizer,70,0.0,0.0,0.3
8449,1691,LinearSVC: C = 0,70,3.0,0.04285714285714286,0.33
8450,1692,MultinomialNB CountVectorizer,79,4.0,0.05063291139240506,0.25
8451,1692,SGDClassifier,79,1.0,0.012658227848101266,0.22
8452,1692,PassiveAggressiveClassifier: C = 0.01,79,1.0,0.012658227848101266,0.22
8453,1692,MultinomialNB TfidfVectorizer,79,0.0,0.0,0.21
8454,1692,LinearSVC: C = 0,79,2.0,0.02531645569620253,0.23
8455,1693,MultinomialNB CountVectorizer,83,2.0,0.024096385542168676,0.19
8456,1693,SGDClassifier,83,2.0,0.024096385542168676,0.19
8457,1693,PassiveAggressiveClassifier: C = 0.01,83,0.0,0.0,0.17
8458,1693,MultinomialNB TfidfVectorizer,83,0.0,0.0,0.17
8459,1693,LinearSVC: C = 0,83,3.0,0.03614457831325301,0.2
8460,1694,MultinomialNB CountVectorizer,84,0.0,0.0,0.16
8461,1694,SGDClassifier,84,1.0,0.011904761904761904,0.17
8462,1694,PassiveAggressiveClassifier: C = 0.01,84,1.0,0.011904761904761904,0.17
8463,1694,MultinomialNB TfidfVectorizer,84,0.0,0.0,0.16
8464,1694,LinearSVC: C = 0,84,0.0,0.0,0.16
8465,1695,MultinomialNB CountVectorizer,88,1.0,0.011363636363636364,0.13
8466,1695,SGDClassifier,88,1.0,0.011363636363636364,0.13
8467,1695,PassiveAggressiveClassifier: C = 0.01,88,1.0,0.011363636363636364,0.13
8468,1695,MultinomialNB TfidfVectorizer,88,0.0,0.0,0.12
8469,1695,LinearSVC: C = 0,88,1.0,0.011363636363636364,0.13
8470,1696,MultinomialNB CountVectorizer,90,1.0,0.011111111111111112,0.11
8471,1696,SGDClassifier,90,0.0,0.0,0.1
8472,1696,PassiveAggressiveClassifier: C = 0.01,90,0.0,0.0,0.1
8473,1696,MultinomialNB TfidfVectorizer,90,0.0,0.0,0.1
8474,1696,LinearSVC: C = 0,90,0.0,0.0,0.1
8475,1697,MultinomialNB CountVectorizer,90,1.0,0.011111111111111112,0.11
8476,1697,SGDClassifier,90,0.0,0.0,0.1
8477,1697,PassiveAggressiveClassifier: C = 0.01,90,0.0,0.0,0.1
8478,1697,MultinomialNB TfidfVectorizer,90,0.0,0.0,0.1
8479,1697,LinearSVC: C = 0,90,1.0,0.011111111111111112,0.11
8480,1698,MultinomialNB CountVectorizer,80,0.0,0.0,0.2
8481,1698,SGDClassifier,80,0.0,0.0,0.2
8482,1698,PassiveAggressiveClassifier: C = 0.01,80,0.0,0.0,0.2
